investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,units
INV004096,2024-11-29,120504,Redemption,108218,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Mandate,Verified,1082.18
INV002847,2024-11-29,125498,SIP,14691,Haryana,Faridabad,B30,26-35,Male,13.4,Net Banking,Verified,146.91
INV004851,2024-11-29,120504,Redemption,139563,Uttar Pradesh,Lucknow,T30,26-35,Male,9.3,Net Banking,Pending,1395.63
INV000147,2024-11-29,119093,Lumpsum,372550,Rajasthan,Jaipur,T30,26-35,Male,15.7,UPI,Verified,3725.5
INV001449,2024-11-29,100033,Lumpsum,31736,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Mandate,Verified,317.36
INV001967,2024-11-30,102886,SIP,21016,Rajasthan,Jaipur,T30,26-35,Male,17.9,Mandate,Verified,210.16
INV003288,2024-11-30,120841,Redemption,443818,Punjab,Chandigarh,T30,56+,Male,57.9,Net Banking,Verified,4438.18
INV000183,2024-11-30,118634,SIP,981,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,Cheque,Verified,9.81
INV004454,2024-11-30,100025,SIP,1115,West Bengal,Kolkata,T30,36-45,Male,37.4,Net Banking,Verified,11.15
INV002011,2024-11-30,118634,SIP,2227,Tamil Nadu,Chennai,T30,36-45,Male,41.1,Mandate,Verified,22.27
INV000310,2024-11-30,102885,Lumpsum,116867,Delhi,Noida,T30,36-45,Male,58.4,Net Banking,Verified,1168.67
INV004802,2024-11-30,100016,Lumpsum,332698,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,UPI,Pending,3326.98
INV002185,2024-11-30,119599,Lumpsum,384785,Punjab,Chandigarh,T30,26-35,Male,21.0,UPI,Verified,3847.85
INV004650,2024-11-30,119599,SIP,3297,Punjab,Chandigarh,T30,56+,Male,28.2,Mandate,Verified,32.97
INV001295,2024-11-30,118636,SIP,2867,Madhya Pradesh,Indore,T30,36-45,Male,30.8,UPI,Verified,28.67
INV002705,2024-11-30,125498,Redemption,57434,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,Cheque,Verified,574.34
INV004280,2024-11-30,102887,SIP,5647,Rajasthan,Jaipur,T30,26-35,Female,8.5,Mandate,Verified,56.47
INV004333,2024-11-30,120844,SIP,3452,Telangana,Hyderabad,T30,36-45,Female,14.8,Cheque,Verified,34.52
INV001501,2024-11-30,119120,Redemption,351620,Punjab,Amritsar,B30,26-35,Male,11.3,Net Banking,Verified,3516.2
INV000108,2024-11-30,149324,Lumpsum,225195,Uttar Pradesh,Agra,B30,36-45,Male,26.2,UPI,Verified,2251.95
INV002525,2024-11-30,149322,SIP,40679,Tamil Nadu,Coimbatore,B30,18-25,Male,4.5,Cheque,Verified,406.79
INV002248,2024-11-30,118636,SIP,17852,Delhi,New Delhi,T30,26-35,Male,8.1,Cheque,Verified,178.52
INV000266,2024-11-30,118634,SIP,4606,Madhya Pradesh,Indore,T30,56+,Male,67.6,Mandate,Verified,46.06
INV003015,2024-11-30,125497,Redemption,63374,Madhya Pradesh,Indore,T30,18-25,Male,4.4,UPI,Verified,633.74
INV002630,2024-11-30,118633,SIP,6383,Punjab,Amritsar,B30,36-45,Male,19.6,Cheque,Verified,63.83
INV003561,2024-11-30,148567,Redemption,357446,West Bengal,Kolkata,T30,26-35,Male,22.0,Mandate,Verified,3574.46
INV001485,2024-11-30,119120,SIP,1889,Rajasthan,Jaipur,T30,56+,Female,24.4,UPI,Verified,18.89
INV004017,2024-11-30,148569,SIP,1712,West Bengal,Kolkata,T30,36-45,Male,36.7,Net Banking,Verified,17.12
INV002764,2024-11-30,102885,SIP,48090,Madhya Pradesh,Bhopal,B30,36-45,Male,40.8,Cheque,Verified,480.9
INV000714,2024-11-30,120503,SIP,7424,Uttar Pradesh,Kanpur,B30,26-35,Female,23.8,Mandate,Verified,74.24
INV004825,2024-11-30,119120,SIP,835,Delhi,Noida,T30,56+,Male,15.3,UPI,Verified,8.35
INV000704,2024-11-30,119120,Lumpsum,85005,Gujarat,Ahmedabad,T30,18-25,Male,4.5,Mandate,Verified,850.05
INV000242,2024-11-30,119551,Redemption,227349,Maharashtra,Nashik,B30,36-45,Male,40.2,Cheque,Verified,2273.49
INV004748,2024-11-30,119094,SIP,27141,Delhi,Noida,T30,26-35,Male,12.6,Cheque,Verified,271.41
INV000278,2024-11-30,118632,Lumpsum,85456,Rajasthan,Jaipur,T30,26-35,Male,22.1,Cheque,Verified,854.56
INV002551,2024-11-30,120503,SIP,402,West Bengal,Kolkata,T30,18-25,Female,5.9,Net Banking,Verified,4.02
INV000358,2024-11-30,100033,Redemption,330484,Maharashtra,Nashik,B30,26-35,Male,7.2,Mandate,Verified,3304.84
INV000646,2024-11-30,100033,SIP,7371,Uttar Pradesh,Lucknow,T30,26-35,Female,23.9,UPI,Verified,73.71
INV004267,2024-11-30,101206,Redemption,329257,Gujarat,Surat,T30,46-55,Male,99.7,UPI,Verified,3292.57
INV001862,2024-11-30,120507,SIP,20468,Delhi,Gurugram,T30,26-35,Male,17.5,Net Banking,Verified,204.68
INV004199,2024-11-30,118636,SIP,40520,Tamil Nadu,Chennai,T30,56+,Male,76.5,Net Banking,Verified,405.2
INV002924,2024-11-30,118632,SIP,1886,Tamil Nadu,Chennai,T30,26-35,Female,14.5,UPI,Verified,18.86
INV004964,2024-11-30,149324,SIP,3204,Rajasthan,Jaipur,T30,56+,Male,20.5,Cheque,Verified,32.04
INV004950,2024-11-30,120507,SIP,14508,Madhya Pradesh,Indore,T30,26-35,Male,9.8,UPI,Verified,145.08
INV004763,2024-11-30,149324,Lumpsum,233698,Karnataka,Bangalore,T30,46-55,Female,19.6,UPI,Verified,2336.98
INV002772,2024-11-30,125498,SIP,9126,Haryana,Faridabad,B30,26-35,Male,14.7,Cheque,Verified,91.26
INV000045,2024-11-30,102886,Redemption,369566,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,Cheque,Verified,3695.66
INV001923,2024-11-30,120844,Lumpsum,273080,Gujarat,Surat,T30,18-25,Female,4.0,UPI,Verified,2730.8
INV003511,2024-11-30,118633,Lumpsum,202753,Haryana,Gurugram,T30,46-55,Male,36.8,Mandate,Verified,2027.53
INV002357,2024-11-30,120841,Redemption,380667,Delhi,Gurugram,T30,26-35,Male,7.8,Net Banking,Verified,3806.67
INV003925,2024-11-30,102887,SIP,11156,Punjab,Amritsar,B30,26-35,Female,14.2,Cheque,Verified,111.56
INV000158,2024-11-30,100016,SIP,432,Madhya Pradesh,Bhopal,B30,36-45,Male,26.1,Cheque,Verified,4.32
INV000785,2024-11-30,100025,Lumpsum,283080,Tamil Nadu,Chennai,T30,36-45,Male,31.1,Mandate,Verified,2830.8
INV000230,2024-11-30,119095,Redemption,309548,Haryana,Faridabad,B30,18-25,Male,3.3,Cheque,Verified,3095.48
INV002045,2024-11-30,120504,Redemption,237470,Rajasthan,Jaipur,T30,18-25,Female,3.8,Cheque,Verified,2374.7
INV001997,2024-11-30,119598,Lumpsum,129074,Delhi,New Delhi,T30,56+,Female,24.8,Cheque,Verified,1290.74
INV002601,2024-11-30,119094,SIP,3333,Tamil Nadu,Coimbatore,B30,36-45,Female,34.1,Net Banking,Verified,33.33
INV003718,2024-11-30,149324,SIP,972,Telangana,Hyderabad,T30,46-55,Male,65.3,Cheque,Verified,9.72
INV004973,2024-11-30,120503,SIP,544,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Mandate,Verified,5.44
INV004520,2024-11-30,149322,SIP,10506,Uttar Pradesh,Lucknow,T30,26-35,Female,15.7,Mandate,Pending,105.06
INV003977,2024-11-30,101208,SIP,13409,Rajasthan,Udaipur,B30,46-55,Male,77.8,Cheque,Verified,134.09
INV001741,2024-11-30,119551,SIP,52954,Rajasthan,Udaipur,B30,36-45,Male,52.8,UPI,Verified,529.54
INV000121,2024-11-30,102886,SIP,7806,Telangana,Hyderabad,T30,18-25,Male,7.8,Cheque,Verified,78.06
INV004554,2024-11-30,120841,Lumpsum,7175,Rajasthan,Jaipur,T30,26-35,Female,10.7,Mandate,Verified,71.75
INV000333,2024-12-01,100016,Redemption,340844,Maharashtra,Nashik,B30,26-35,Male,14.8,Mandate,Verified,3408.44
INV004511,2024-12-01,119093,SIP,513,Gujarat,Ahmedabad,T30,46-55,Female,43.6,UPI,Verified,5.13
INV003139,2024-12-01,101208,Lumpsum,30203,Karnataka,Mysore,B30,36-45,Male,39.4,Cheque,Verified,302.03
INV000511,2024-12-01,120844,Lumpsum,406176,Punjab,Chandigarh,T30,46-55,Male,88.7,UPI,Verified,4061.76
INV000306,2024-12-01,100016,SIP,8430,Maharashtra,Mumbai,T30,26-35,Female,19.4,Net Banking,Verified,84.3
INV003687,2024-12-01,118634,Lumpsum,349479,Tamil Nadu,Chennai,T30,36-45,Male,21.8,UPI,Verified,3494.79
INV001404,2024-12-01,120504,SIP,54541,West Bengal,Kolkata,T30,46-55,Male,56.2,Mandate,Verified,545.41
INV002769,2024-12-01,125497,SIP,10049,Maharashtra,Pune,T30,18-25,Female,4.5,UPI,Verified,100.49
INV004533,2024-12-01,120841,SIP,2347,Gujarat,Ahmedabad,T30,36-45,Male,51.5,Cheque,Verified,23.47
INV000359,2024-12-01,120844,SIP,2259,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Cheque,Verified,22.59
INV000245,2024-12-01,100033,SIP,8266,Punjab,Amritsar,B30,26-35,Male,6.2,Net Banking,Pending,82.66
INV001183,2024-12-01,118632,SIP,596,West Bengal,Kolkata,T30,46-55,Male,79.9,Net Banking,Verified,5.96
INV000810,2024-12-01,100025,Lumpsum,42186,Rajasthan,Jaipur,T30,26-35,Male,11.2,Cheque,Verified,421.86
INV001470,2024-12-01,118632,Redemption,123570,Haryana,Gurugram,T30,36-45,Male,26.2,UPI,Verified,1235.7
INV000257,2024-12-01,119599,SIP,2633,Gujarat,Surat,T30,36-45,Male,27.9,Mandate,Verified,26.33
INV000010,2024-12-01,120844,SIP,2471,Maharashtra,Pune,T30,36-45,Male,13.6,Net Banking,Verified,24.71
INV002697,2024-12-01,118636,SIP,992,West Bengal,Kolkata,T30,26-35,Male,14.1,Net Banking,Verified,9.92
INV004515,2024-12-01,149322,SIP,2080,Rajasthan,Udaipur,B30,18-25,Female,5.2,Net Banking,Verified,20.8
INV000707,2024-12-01,119552,SIP,1024,Karnataka,Mysore,B30,36-45,Female,46.6,Net Banking,Verified,10.24
INV002358,2024-12-01,120842,Lumpsum,39529,Telangana,Hyderabad,T30,36-45,Female,55.6,UPI,Verified,395.29
INV002348,2024-12-01,149322,SIP,2648,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Net Banking,Verified,26.48
INV001274,2024-12-01,102885,Lumpsum,17175,Maharashtra,Mumbai,T30,36-45,Female,55.7,UPI,Verified,171.75
INV001699,2024-12-01,120506,SIP,2946,Madhya Pradesh,Indore,T30,26-35,Male,24.6,Net Banking,Verified,29.46
INV003825,2024-12-01,118634,SIP,2001,Telangana,Hyderabad,T30,56+,Male,69.6,Net Banking,Verified,20.01
INV002358,2024-12-01,120506,SIP,6746,Telangana,Hyderabad,T30,36-45,Female,55.6,Mandate,Verified,67.46
INV001939,2024-12-01,118636,SIP,4280,West Bengal,Kolkata,T30,26-35,Male,21.2,UPI,Verified,42.8
INV004728,2024-12-01,119551,Lumpsum,580646,Maharashtra,Pune,T30,46-55,Female,22.0,Cheque,Verified,5806.46
INV001836,2024-12-01,120841,SIP,1027,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Net Banking,Verified,10.27
INV003007,2024-12-01,120504,SIP,1685,Haryana,Faridabad,B30,26-35,Male,21.8,Net Banking,Verified,16.85
INV004316,2024-12-01,119552,SIP,1169,Karnataka,Bangalore,T30,46-55,Male,79.5,Cheque,Verified,11.69
INV000786,2024-12-01,119599,Redemption,77593,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,Cheque,Verified,775.93
INV001886,2024-12-01,119092,SIP,3260,Haryana,Gurugram,T30,18-25,Male,7.7,UPI,Verified,32.6
INV003888,2024-12-01,148568,Lumpsum,187266,Telangana,Hyderabad,T30,56+,Female,8.6,Mandate,Verified,1872.66
INV000283,2024-12-01,118636,SIP,596,West Bengal,Kolkata,T30,46-55,Male,18.1,Net Banking,Verified,5.96
INV001218,2024-12-01,100025,Redemption,405185,Madhya Pradesh,Bhopal,B30,36-45,Male,21.1,UPI,Verified,4051.85
INV003837,2024-12-01,100016,Lumpsum,327871,Punjab,Amritsar,B30,26-35,Female,15.2,UPI,Verified,3278.71
INV001816,2024-12-01,101207,SIP,2978,Telangana,Hyderabad,T30,26-35,Male,9.0,Mandate,Verified,29.78
INV002256,2024-12-01,101207,SIP,15790,Rajasthan,Jaipur,T30,46-55,Male,49.6,Net Banking,Pending,157.9
INV004623,2024-12-01,120842,SIP,1765,Madhya Pradesh,Indore,T30,46-55,Female,44.9,Mandate,Verified,17.65
INV002211,2024-12-01,118635,Redemption,377982,Gujarat,Surat,T30,26-35,Male,11.3,Mandate,Verified,3779.82
INV004960,2024-12-01,119551,Lumpsum,308313,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Net Banking,Verified,3083.13
INV003613,2024-12-01,101207,SIP,9223,Punjab,Amritsar,B30,26-35,Male,13.5,Cheque,Verified,92.23
INV001758,2024-12-01,149324,Lumpsum,295268,Gujarat,Surat,T30,18-25,Female,7.9,Mandate,Verified,2952.68
INV002284,2024-12-01,119095,SIP,9294,Karnataka,Bangalore,T30,36-45,Male,55.3,Cheque,Verified,92.94
INV002921,2024-12-01,149322,SIP,499,Punjab,Amritsar,B30,18-25,Female,5.4,Mandate,Verified,4.99
INV001020,2024-12-01,101207,SIP,22966,Maharashtra,Mumbai,T30,26-35,Female,13.5,Cheque,Verified,229.66
INV004243,2024-12-01,118634,Lumpsum,346294,Punjab,Amritsar,B30,36-45,Female,38.7,Mandate,Verified,3462.94
INV003888,2024-12-01,119095,Lumpsum,317165,Telangana,Hyderabad,T30,56+,Female,8.6,Mandate,Verified,3171.65
INV003060,2024-12-01,120505,SIP,3503,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified,35.03
INV004202,2024-12-01,101208,SIP,6132,West Bengal,Kolkata,T30,36-45,Female,56.9,Mandate,Verified,61.32
INV004415,2024-12-01,120506,Lumpsum,244949,Tamil Nadu,Chennai,T30,26-35,Male,6.3,UPI,Verified,2449.49
INV004797,2024-12-01,102885,Redemption,479184,Gujarat,Ahmedabad,T30,56+,Male,18.9,Cheque,Verified,4791.84
INV003586,2024-12-01,119598,SIP,6080,Haryana,Faridabad,B30,46-55,Male,68.9,Cheque,Verified,60.8
INV000123,2024-12-01,101206,SIP,1808,Punjab,Chandigarh,T30,46-55,Male,73.3,Mandate,Verified,18.08
INV002250,2024-12-01,149323,Lumpsum,429187,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified,4291.87
INV004063,2024-12-01,120843,Lumpsum,16492,Haryana,Gurugram,T30,36-45,Male,19.3,UPI,Verified,164.92
INV003287,2024-12-01,120844,SIP,2814,Delhi,New Delhi,T30,36-45,Male,54.9,Mandate,Verified,28.14
INV004893,2024-12-01,119092,Lumpsum,30191,Delhi,Gurugram,T30,36-45,Male,32.6,Mandate,Verified,301.91
INV004673,2024-12-01,149324,Lumpsum,275825,Maharashtra,Pune,T30,36-45,Female,39.7,Mandate,Verified,2758.25
INV001276,2024-12-01,120507,SIP,2148,Rajasthan,Jaipur,T30,56+,Male,46.2,Net Banking,Verified,21.48
INV000900,2024-12-01,120842,Redemption,356687,Tamil Nadu,Coimbatore,B30,26-35,Male,6.2,UPI,Verified,3566.87
INV004212,2024-12-01,118634,SIP,28720,Uttar Pradesh,Kanpur,B30,36-45,Male,41.5,Cheque,Pending,287.2
INV003985,2024-12-01,101207,SIP,570,Tamil Nadu,Coimbatore,B30,18-25,Male,4.3,Mandate,Verified,5.7
INV000966,2024-12-01,102885,SIP,6893,Telangana,Hyderabad,T30,26-35,Male,22.8,Mandate,Pending,68.93
INV004643,2024-12-01,119552,Redemption,435409,Delhi,Noida,T30,26-35,Female,12.4,UPI,Verified,4354.09
INV003582,2024-12-01,100016,SIP,865,Uttar Pradesh,Kanpur,B30,36-45,Male,43.1,UPI,Verified,8.65
INV000446,2024-12-01,118632,Lumpsum,27298,Rajasthan,Jaipur,T30,26-35,Female,23.8,Cheque,Verified,272.98
INV002402,2024-12-01,118632,SIP,20087,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,UPI,Verified,200.87
INV000377,2024-12-01,120841,SIP,1190,Karnataka,Bangalore,T30,26-35,Male,19.8,Cheque,Verified,11.9
INV002445,2024-12-01,118636,Lumpsum,188590,Punjab,Chandigarh,T30,26-35,Male,9.5,UPI,Verified,1885.9
INV000631,2024-12-01,119095,SIP,10375,Delhi,Noida,T30,36-45,Female,48.6,UPI,Verified,103.75
INV004458,2024-12-01,120503,Lumpsum,334191,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Net Banking,Verified,3341.91
INV003964,2024-12-01,101207,SIP,4056,Punjab,Chandigarh,T30,26-35,Male,16.7,Cheque,Verified,40.56
INV000357,2024-12-02,148568,SIP,2047,Rajasthan,Udaipur,B30,26-35,Male,24.5,Cheque,Verified,20.47
INV001516,2024-12-02,101206,SIP,1181,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,Net Banking,Verified,11.81
INV003257,2024-12-02,119094,SIP,55712,Rajasthan,Jaipur,T30,56+,Male,34.8,Net Banking,Pending,557.12
INV004379,2024-12-02,119551,SIP,15406,Delhi,Gurugram,T30,18-25,Male,6.0,Cheque,Verified,154.06
INV001893,2024-12-02,125497,SIP,22236,Punjab,Chandigarh,T30,26-35,Female,12.7,UPI,Verified,222.36
INV000939,2024-12-02,125498,SIP,49041,Karnataka,Bangalore,T30,26-35,Male,19.6,UPI,Verified,490.41
INV004225,2024-12-02,119120,Lumpsum,237215,Karnataka,Bangalore,T30,26-35,Male,24.8,Net Banking,Verified,2372.15
INV003122,2024-12-02,101206,SIP,11300,Telangana,Hyderabad,T30,26-35,Male,8.3,Cheque,Verified,113.0
INV004356,2024-12-02,118636,SIP,14134,West Bengal,Kolkata,T30,36-45,Male,37.3,Net Banking,Verified,141.34
INV004353,2024-12-02,149323,SIP,406,Uttar Pradesh,Agra,B30,56+,Male,31.2,Mandate,Verified,4.06
INV002279,2024-12-02,102885,SIP,43406,Delhi,Gurugram,T30,36-45,Male,25.1,Net Banking,Verified,434.06
INV004497,2024-12-02,149324,Lumpsum,375719,Rajasthan,Jaipur,T30,26-35,Female,13.3,Net Banking,Verified,3757.19
INV002485,2024-12-02,102885,SIP,2941,Karnataka,Mysore,B30,46-55,Female,70.2,UPI,Verified,29.41
INV000327,2024-12-02,119092,Redemption,358056,Uttar Pradesh,Kanpur,B30,26-35,Male,9.2,Net Banking,Verified,3580.56
INV001508,2024-12-02,118634,Redemption,381082,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,UPI,Pending,3810.82
INV000834,2024-12-02,118632,SIP,44427,Uttar Pradesh,Agra,B30,18-25,Female,6.6,Net Banking,Pending,444.27
INV001879,2024-12-02,125498,Lumpsum,63989,Uttar Pradesh,Lucknow,T30,18-25,Female,6.3,Mandate,Verified,639.89
INV004520,2024-12-02,120841,SIP,541,Uttar Pradesh,Lucknow,T30,26-35,Female,15.7,Net Banking,Verified,5.41
INV002733,2024-12-02,149324,SIP,7769,Punjab,Chandigarh,T30,26-35,Male,19.0,Net Banking,Verified,77.69
INV003717,2024-12-02,148569,Redemption,240909,Tamil Nadu,Coimbatore,B30,26-35,Female,20.8,Net Banking,Verified,2409.09
INV003115,2024-12-02,100025,SIP,2383,Gujarat,Surat,T30,26-35,Male,23.9,Net Banking,Verified,23.83
INV003121,2024-12-02,118633,SIP,9998,Telangana,Hyderabad,T30,36-45,Male,13.7,Cheque,Verified,99.98
INV004004,2024-12-02,118634,SIP,57390,Delhi,Gurugram,T30,18-25,Male,3.1,Cheque,Pending,573.9
INV001268,2024-12-02,148569,Lumpsum,27614,Maharashtra,Pune,T30,46-55,Male,75.1,Cheque,Verified,276.14
INV001194,2024-12-02,120844,SIP,2656,Karnataka,Bangalore,T30,18-25,Male,7.7,Net Banking,Verified,26.56
INV001069,2024-12-02,149322,SIP,485,Telangana,Hyderabad,T30,26-35,Male,19.1,Cheque,Verified,4.85
INV002145,2024-12-02,148567,SIP,501,Delhi,Gurugram,T30,36-45,Male,32.8,Net Banking,Verified,5.01
INV000459,2024-12-02,119552,SIP,13345,West Bengal,Kolkata,T30,26-35,Female,21.5,Net Banking,Verified,133.45
INV003237,2024-12-02,118633,Redemption,522899,Delhi,Gurugram,T30,46-55,Male,66.7,UPI,Verified,5228.99
INV004458,2024-12-02,149322,Lumpsum,493041,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Net Banking,Verified,4930.41
INV004794,2024-12-02,119599,Lumpsum,222779,Rajasthan,Udaipur,B30,36-45,Female,46.0,UPI,Verified,2227.79
INV001236,2024-12-02,120505,Lumpsum,387886,Telangana,Hyderabad,T30,46-55,Male,93.7,UPI,Verified,3878.86
INV002839,2024-12-02,119551,Lumpsum,439557,Punjab,Amritsar,B30,26-35,Male,14.8,UPI,Verified,4395.57
INV002220,2024-12-02,120843,Redemption,330966,Punjab,Chandigarh,T30,46-55,Male,29.9,Cheque,Verified,3309.66
INV004429,2024-12-02,148568,Lumpsum,53921,Uttar Pradesh,Lucknow,T30,36-45,Male,21.7,Mandate,Verified,539.21
INV001562,2024-12-02,120841,SIP,9363,Delhi,Noida,T30,26-35,Male,7.0,Cheque,Verified,93.63
INV001585,2024-12-02,120506,Redemption,366228,Telangana,Hyderabad,T30,36-45,Male,28.3,Net Banking,Verified,3662.28
INV002219,2024-12-02,102885,SIP,3564,Karnataka,Mysore,B30,26-35,Male,6.9,UPI,Verified,35.64
INV004979,2024-12-02,100025,SIP,877,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,Verified,8.77
INV003181,2024-12-02,119551,Lumpsum,244860,Karnataka,Bangalore,T30,18-25,Female,3.9,Net Banking,Verified,2448.6
INV001967,2024-12-02,148569,SIP,1850,Rajasthan,Jaipur,T30,26-35,Male,17.9,Mandate,Verified,18.5
INV000387,2024-12-02,100033,Redemption,146454,Gujarat,Surat,T30,36-45,Male,53.8,Cheque,Verified,1464.54
INV002193,2024-12-02,149323,Lumpsum,298297,Haryana,Gurugram,T30,36-45,Female,49.7,Mandate,Verified,2982.97
INV001679,2024-12-02,148569,SIP,23545,Haryana,Faridabad,B30,36-45,Female,46.7,Net Banking,Verified,235.45
INV001499,2024-12-02,102886,Redemption,239764,Karnataka,Mysore,B30,26-35,Male,12.9,Cheque,Verified,2397.64
INV003206,2024-12-02,149322,SIP,2089,Gujarat,Ahmedabad,T30,26-35,Male,24.1,UPI,Verified,20.89
INV003848,2024-12-02,120841,Lumpsum,321954,Telangana,Hyderabad,T30,26-35,Male,24.0,Mandate,Verified,3219.54
INV002810,2024-12-02,119095,SIP,2457,Punjab,Amritsar,B30,36-45,Male,33.2,Net Banking,Verified,24.57
INV000942,2024-12-02,120841,Lumpsum,79088,Haryana,Faridabad,B30,56+,Male,70.2,Mandate,Verified,790.88
INV000398,2024-12-02,118635,Lumpsum,334001,Madhya Pradesh,Indore,T30,46-55,Male,28.2,Mandate,Pending,3340.01
INV004762,2024-12-02,119093,SIP,1177,Rajasthan,Jaipur,T30,46-55,Male,37.2,Net Banking,Verified,11.77
INV001481,2024-12-02,120504,SIP,917,Telangana,Hyderabad,T30,26-35,Male,23.4,UPI,Verified,9.17
INV002693,2024-12-02,119093,SIP,42229,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,Cheque,Verified,422.29
INV004343,2024-12-02,120842,Redemption,430454,Madhya Pradesh,Bhopal,B30,18-25,Male,7.9,Net Banking,Verified,4304.54
INV004232,2024-12-02,120506,SIP,3421,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Net Banking,Pending,34.21
INV004413,2024-12-02,120505,Lumpsum,146396,Maharashtra,Mumbai,T30,26-35,Male,14.7,Mandate,Pending,1463.96
INV001945,2024-12-02,119092,Lumpsum,211537,Gujarat,Ahmedabad,T30,26-35,Male,8.0,UPI,Verified,2115.37
INV001759,2024-12-02,101207,SIP,3525,Haryana,Faridabad,B30,36-45,Female,25.6,Mandate,Verified,35.25
INV002044,2024-12-02,120842,Lumpsum,239423,Gujarat,Ahmedabad,T30,26-35,Female,19.1,Cheque,Verified,2394.23
INV000568,2024-12-02,149323,SIP,1053,Delhi,New Delhi,T30,36-45,Male,48.4,Cheque,Pending,10.53
INV000438,2024-12-02,101208,SIP,5724,Delhi,New Delhi,T30,26-35,Male,11.6,Mandate,Verified,57.24
INV004231,2024-12-02,120843,Lumpsum,192946,West Bengal,Kolkata,T30,56+,Male,17.5,Cheque,Verified,1929.46
INV003150,2024-12-02,119092,Redemption,271736,Gujarat,Ahmedabad,T30,26-35,Female,13.6,UPI,Verified,2717.36
INV003394,2024-12-02,102886,SIP,2545,West Bengal,Kolkata,T30,26-35,Male,14.6,UPI,Verified,25.45
INV002137,2024-12-02,119120,Lumpsum,82432,Tamil Nadu,Coimbatore,B30,36-45,Male,17.6,Cheque,Verified,824.32
INV002018,2024-12-03,101206,SIP,926,Uttar Pradesh,Agra,B30,26-35,Female,18.0,UPI,Verified,9.26
INV000891,2024-12-03,119598,Lumpsum,369819,Gujarat,Surat,T30,26-35,Male,20.9,Cheque,Verified,3698.19
INV003838,2024-12-03,120841,Redemption,274560,Gujarat,Surat,T30,18-25,Female,5.1,Mandate,Verified,2745.6
INV004153,2024-12-03,102885,Lumpsum,408358,Uttar Pradesh,Agra,B30,46-55,Male,96.3,UPI,Verified,4083.58
INV001354,2024-12-03,148568,Lumpsum,208864,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Pending,2088.64
INV003057,2024-12-03,118636,SIP,15935,Punjab,Chandigarh,T30,18-25,Male,6.4,Net Banking,Verified,159.35
INV004181,2024-12-03,101207,Lumpsum,286186,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,UPI,Verified,2861.86
INV002193,2024-12-03,102885,Lumpsum,403880,Haryana,Gurugram,T30,36-45,Female,49.7,UPI,Verified,4038.8
INV004165,2024-12-03,100033,Redemption,110297,West Bengal,Kolkata,T30,26-35,Male,9.3,Mandate,Verified,1102.97
INV003198,2024-12-03,101207,SIP,6937,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,UPI,Verified,69.37
INV001899,2024-12-03,118635,SIP,7792,Gujarat,Ahmedabad,T30,26-35,Male,7.6,UPI,Verified,77.92
INV003388,2024-12-03,100016,SIP,6591,Haryana,Faridabad,B30,56+,Female,39.3,Mandate,Verified,65.91
INV000765,2024-12-03,120842,Redemption,81247,Telangana,Hyderabad,T30,18-25,Male,4.6,Net Banking,Pending,812.47
INV000836,2024-12-03,125498,SIP,9230,Haryana,Gurugram,T30,26-35,Male,24.4,Cheque,Verified,92.3
INV003654,2024-12-03,149322,SIP,2557,Delhi,New Delhi,T30,18-25,Male,6.6,Mandate,Verified,25.57
INV000536,2024-12-03,118633,Redemption,353765,Delhi,New Delhi,T30,36-45,Female,29.6,UPI,Pending,3537.65
INV001463,2024-12-03,100025,Redemption,115045,Maharashtra,Nashik,B30,36-45,Male,54.5,Mandate,Verified,1150.45
